index,sequence.start,batch,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,desorb.Start.diff,Mixup,nameBlank,kBlank,Cluster,n_peaks,verdict,FileName,sample,user,FullName,id
1426,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T16:23:19Z,2021-08-22T16:34:44Z,2021-08-22T16:23:19Z,Desorbed NA,4,4,4,4,0,685,1862,FALSE,FALSE,FALSE,5,339,,Lagg_17_210715_8222021_04.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_17_210715_8222021_04.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1427,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T16:54:21Z,2021-08-22T17:05:53Z,2021-08-22T16:54:21Z,Desorbed NA,5,5,5,5,0,692,1862,FALSE,FALSE,FALSE,5,334,,Lagg_5_210715_8222021_05.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_5_210715_8222021_05.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1428,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T17:25:32Z,2021-08-22T17:36:59Z,2021-08-22T17:25:32Z,Desorbed NA,6,6,6,6,0,687,1871,FALSE,FALSE,FALSE,5,335,,Lagg_2_210715_8222021_06.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_2_210715_8222021_06.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1429,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T17:56:48Z,2021-08-22T18:08:06Z,2021-08-22T17:56:48Z,Desorbed NA,7,7,7,7,0,678,1876,FALSE,FALSE,FALSE,12,334,,Lagg_23_210715_8222021_07.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_23_210715_8222021_07.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1430,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T18:28:00Z,2021-08-22T18:39:28Z,2021-08-22T18:28:00Z,Desorbed NA,8,8,8,8,0,688,1872,FALSE,FALSE,FALSE,12,334,,Lagg_26_210715_8222021_08.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_26_210715_8222021_08.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1431,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T18:59:35Z,2021-08-22T19:11:04Z,2021-08-22T18:59:35Z,Desorbed NA,9,9,9,9,0,689,1895,FALSE,FALSE,FALSE,5,332,,Lagg_11_210715_8222021_09.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_11_210715_8222021_09.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1432,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T19:31:17Z,2021-08-22T19:42:31Z,2021-08-22T19:31:17Z,Desorbed NA,10,10,10,10,0,674,1902,FALSE,FALSE,FALSE,12,314,,Lagg_27_210715_8222021_10.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_27_210715_8222021_10.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1433,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T20:03:47Z,2021-08-22T20:14:20Z,2021-08-22T20:03:47Z,Desorbed NA,11,11,11,11,0,633,1950,FALSE,FALSE,FALSE,12,334,,Lagg_28_210715_8222021_11.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_28_210715_8222021_11.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1434,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T20:34:51Z,2021-08-22T20:46:20Z,2021-08-22T20:34:51Z,Desorbed NA,12,12,12,12,0,689,1864,TRUE,FALSE,TRUE,15,366,,Lagg_18_210715_8222021_12.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_18_210715_8222021_12.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1435,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T21:06:52Z,2021-08-22T21:18:13Z,2021-08-22T21:06:52Z,Desorbed NA,13,13,13,13,0,681,1921,FALSE,FALSE,FALSE,5,327,,Lagg_19_210715_8222021_13.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_19_210715_8222021_13.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1436,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T21:38:51Z,2021-08-22T21:50:21Z,2021-08-22T21:38:51Z,Desorbed NA,14,14,14,14,0,690,1919,FALSE,FALSE,FALSE,5,323,,Lagg_20_210715_8222021_14.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_20_210715_8222021_14.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1437,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T22:11:09Z,2021-08-22T22:22:36Z,2021-08-22T22:11:09Z,Desorbed NA,15,15,15,15,0,687,1938,FALSE,FALSE,FALSE,5,312,,Lagg_21_210715_8222021_15.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_21_210715_8222021_15.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1438,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T22:43:30Z,2021-08-22T22:54:51Z,2021-08-22T22:43:30Z,Desorbed NA,16,16,16,16,0,681,1941,FALSE,FALSE,FALSE,5,326,,Lagg_32_210715_8222021_16.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_32_210715_8222021_16.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1439,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T23:15:52Z,2021-08-22T23:27:21Z,2021-08-22T23:15:52Z,Desorbed NA,17,17,17,17,0,689,1942,FALSE,FALSE,FALSE,5,333,,Lagg_39_210715_8222021_17.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_39_210715_8222021_17.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1440,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-22T23:48:22Z,2021-08-22T23:59:50Z,2021-08-22T23:48:22Z,Desorbed NA,18,18,18,18,0,688,1950,FALSE,FALSE,FALSE,12,345,,Lagg_40_210715_8222021_18.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_40_210715_8222021_18.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1441,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-23T00:20:59Z,2021-08-23T00:32:18Z,2021-08-23T00:20:59Z,Desorbed NA,19,19,19,19,0,679,1957,FALSE,FALSE,FALSE,5,322,,Lagg_41_210715_8222021_19.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_41_210715_8222021_19.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1442,2021-08-22T07:46:17Z,Lagg_210822.txt,2021-08-23T00:53:38Z,2021-08-23T01:05:01Z,2021-08-23T00:53:38Z,Desorbed NA,20,20,20,20,0,683,1959,FALSE,FALSE,FALSE,5,327,,Lagg_30_210715_8222021_20.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_30_210715_8222021_20.qgd,e778d22c-7238-4647-83b4-691f9c3debb1
1443,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T05:30:34Z,2021-08-23T05:35:59Z,2021-08-23T05:30:34Z,Desorbed NA,1,1,2,1,-1,325,16616,FALSE,TRUE,TRUE,15,359,,Blank1_8222021_02.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Blank1_8222021_02.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1444,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T06:01:02Z,2021-08-23T06:12:30Z,2021-08-23T06:01:02Z,Desorbed NA,2,2,2,2,0,688,1828,FALSE,FALSE,FALSE,5,352,,Lagg_37_210715_8222021_02.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_37_210715_8222021_02.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1445,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T06:31:34Z,2021-08-23T06:43:05Z,2021-08-23T06:31:34Z,Desorbed NA,3,3,3,3,0,691,1832,FALSE,FALSE,FALSE,26,342,,Lagg_31_210715_8222021_03.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_31_210715_8222021_03.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1446,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T07:02:08Z,2021-08-23T07:13:37Z,2021-08-23T07:02:08Z,Desorbed NA,4,4,4,4,0,689,1834,FALSE,FALSE,FALSE,26,344,,Lagg_29_210715_8222021_04.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_29_210715_8222021_04.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1447,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T07:32:39Z,2021-08-23T07:44:09Z,2021-08-23T07:32:39Z,Desorbed NA,5,5,5,5,0,690,1831,FALSE,FALSE,FALSE,5,343,,Lagg_36_210715_8222021_05.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_36_210715_8222021_05.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1448,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T08:03:15Z,2021-08-23T08:14:45Z,2021-08-23T08:03:15Z,Desorbed NA,6,6,6,6,0,690,1836,FALSE,FALSE,FALSE,12,324,,Lagg_22_210715_8222021_06.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_22_210715_8222021_06.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1449,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T08:33:48Z,2021-08-23T08:45:09Z,2021-08-23T08:33:48Z,Desorbed NA,7,7,7,7,0,681,1833,FALSE,FALSE,FALSE,5,335,,Lagg_26_210715_8222021_07.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_26_210715_8222021_07.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1450,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T09:04:15Z,2021-08-23T09:15:45Z,2021-08-23T09:04:15Z,Desorbed NA,8,8,8,8,0,690,1827,FALSE,FALSE,FALSE,5,327,,Lagg_24_210715_8222021_08.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_24_210715_8222021_08.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1451,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T09:34:53Z,2021-08-23T09:46:21Z,2021-08-23T09:34:53Z,Desorbed NA,9,9,9,9,0,688,1838,FALSE,FALSE,FALSE,5,327,,Lagg_35_210715_8222021_09.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_35_210715_8222021_09.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1452,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T10:05:29Z,2021-08-23T10:17:01Z,2021-08-23T10:05:29Z,Desorbed NA,10,10,10,10,0,692,1836,FALSE,FALSE,FALSE,5,323,,Lagg_25_210715_8222021_10.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_25_210715_8222021_10.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1453,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T10:37:04Z,2021-08-23T10:47:28Z,2021-08-23T10:37:04Z,Desorbed NA,11,11,11,11,0,624,1895,FALSE,FALSE,FALSE,12,328,,Lagg_33_210715_8222021_11.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_33_210715_8222021_11.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1454,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T11:07:30Z,2021-08-23T11:19:00Z,2021-08-23T11:07:30Z,Desorbed NA,12,12,12,12,0,690,1826,FALSE,FALSE,FALSE,14,316,,VF_72_2021_8222021_12.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_72_2021_8222021_12.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1455,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T11:38:08Z,2021-08-23T11:49:27Z,2021-08-23T11:38:08Z,Desorbed NA,13,13,13,13,0,679,1838,FALSE,FALSE,FALSE,14,317,,VF_73_2021_8222021_13.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_73_2021_8222021_13.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1456,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T12:08:36Z,2021-08-23T12:20:06Z,2021-08-23T12:08:36Z,Desorbed NA,14,14,14,14,0,690,1828,FALSE,FALSE,FALSE,3,320,,VF_74_2021_8222021_14.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_74_2021_8222021_14.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1457,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T12:39:17Z,2021-08-23T12:50:43Z,2021-08-23T12:39:17Z,Desorbed NA,15,15,15,15,0,686,1841,FALSE,FALSE,FALSE,14,308,,VF_used_2021_8222021_15.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_used_2021_8222021_15.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1458,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T13:09:56Z,2021-08-23T13:21:24Z,2021-08-23T13:09:56Z,Desorbed NA,16,16,16,16,0,688,1839,FALSE,FALSE,FALSE,14,315,,Lagg_108_2021_8222021_16.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_108_2021_8222021_16.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1459,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T13:40:42Z,2021-08-23T13:52:13Z,2021-08-23T13:40:42Z,Desorbed NA,17,17,17,17,0,691,1846,FALSE,FALSE,FALSE,12,325,,Lagg_107_2021_8222021_17.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_107_2021_8222021_17.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1460,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T14:11:38Z,2021-08-23T14:23:07Z,2021-08-23T14:11:38Z,Desorbed NA,18,18,18,18,0,689,1856,FALSE,FALSE,FALSE,12,325,,Lagg_122_2021_8222021_18.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_122_2021_8222021_18.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1461,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T14:42:34Z,2021-08-23T14:53:51Z,2021-08-23T14:42:34Z,Desorbed NA,19,19,19,19,0,677,1856,FALSE,FALSE,FALSE,3,330,,VF_69_2021_8222021_19.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_69_2021_8222021_19.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1462,2021-08-22T22:25:36Z,Lagg_VF_210822b.txt,2021-08-23T15:13:16Z,2021-08-23T15:24:45Z,2021-08-23T15:13:16Z,Desorbed NA,20,20,20,20,0,689,1842,FALSE,FALSE,FALSE,3,318,,VF_55_2021_8222021_20.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_55_2021_8222021_20.qgd,35025d2c-81de-4a86-8e17-0b46157b0360
1463,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T16:33:03Z,2021-08-23T16:38:57Z,2021-08-23T16:33:03Z,Desorbed NA,1,1,1,1,0,354,4787,FALSE,TRUE,TRUE,15,365,,Blank1_8232021_01.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Blank1_8232021_01.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1464,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T17:03:31Z,2021-08-23T17:14:49Z,2021-08-23T17:03:31Z,Desorbed NA,2,2,2,2,0,678,1828,FALSE,FALSE,FALSE,5,335,,Lagg_44_210715_8232021_02.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_44_210715_8232021_02.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1465,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T17:34:31Z,2021-08-23T17:45:53Z,2021-08-23T17:34:31Z,Desorbed NA,3,3,3,3,0,682,1860,FALSE,FALSE,FALSE,12,321,,VF_57_210804_8232021_03.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_57_210804_8232021_03.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1466,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T18:05:44Z,2021-08-23T18:17:11Z,2021-08-23T18:05:44Z,Desorbed NA,4,4,4,4,0,687,1873,FALSE,FALSE,FALSE,14,319,,VF_68_210804_8232021_04.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_68_210804_8232021_04.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1467,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T18:37:23Z,2021-08-23T18:48:53Z,2021-08-23T18:37:23Z,Desorbed NA,5,5,5,5,0,690,1899,FALSE,FALSE,FALSE,14,317,,VF_56_210804_8232021_05.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_56_210804_8232021_05.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1468,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T19:09:21Z,2021-08-23T19:20:52Z,2021-08-23T19:09:21Z,Desorbed NA,6,6,6,6,0,691,1918,FALSE,FALSE,FALSE,14,327,,VF_59_210804_8232021_06.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_59_210804_8232021_06.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1469,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T19:41:35Z,2021-08-23T19:52:52Z,2021-08-23T19:41:35Z,Desorbed NA,7,7,7,7,0,677,1934,FALSE,FALSE,FALSE,12,314,,VF_61_210804_8232021_07.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_61_210804_8232021_07.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1470,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T20:13:52Z,2021-08-23T20:25:21Z,2021-08-23T20:13:52Z,Desorbed NA,8,8,8,8,0,689,1937,FALSE,FALSE,FALSE,12,320,,VF_70_210804_8232021_08.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_70_210804_8232021_08.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1471,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T20:46:33Z,2021-08-23T20:58:03Z,2021-08-23T20:46:33Z,Desorbed NA,9,9,9,9,0,690,1961,FALSE,FALSE,FALSE,14,337,,VF_60_210804_8232021_09.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_60_210804_8232021_09.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1472,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T21:18:41Z,2021-08-23T21:30:11Z,2021-08-23T21:18:41Z,Desorbed NA,10,10,10,10,0,690,1928,FALSE,FALSE,FALSE,3,324,,VF_53_210804_8232021_10.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_53_210804_8232021_10.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1473,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T21:51:40Z,2021-08-23T22:02:15Z,2021-08-23T21:51:40Z,Desorbed NA,11,11,11,11,0,635,1979,FALSE,FALSE,FALSE,3,320,,VF_65_210804_8232021_11.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_65_210804_8232021_11.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1474,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T22:23:40Z,2021-08-23T22:35:10Z,2021-08-23T22:23:40Z,Desorbed NA,12,12,12,12,0,690,1920,FALSE,FALSE,FALSE,3,311,,VF_63_210804_8232021_12.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_63_210804_8232021_12.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1475,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T22:55:45Z,2021-08-23T23:07:15Z,2021-08-23T22:55:45Z,Desorbed NA,13,13,13,13,0,690,1925,FALSE,FALSE,FALSE,5,321,,VF_66_210804_8232021_13.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_66_210804_8232021_13.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1476,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-23T23:27:59Z,2021-08-23T23:39:29Z,2021-08-23T23:27:59Z,Desorbed NA,14,14,14,14,0,690,1934,FALSE,FALSE,FALSE,14,321,,VF_58_210804_8232021_14.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_58_210804_8232021_14.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1477,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-24T00:00:15Z,2021-08-24T00:11:43Z,2021-08-24T00:00:15Z,Desorbed NA,15,15,15,15,0,688,1936,FALSE,FALSE,FALSE,3,315,,VF_54_210804_8232021_15.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_54_210804_8232021_15.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1478,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-24T00:32:28Z,2021-08-24T00:43:59Z,2021-08-24T00:32:28Z,Desorbed NA,16,16,16,16,0,691,1933,FALSE,FALSE,FALSE,3,318,,VF_64_210804_8232021_16.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_64_210804_8232021_16.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1479,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-24T01:05:34Z,2021-08-24T01:17:04Z,2021-08-24T01:05:34Z,Desorbed NA,17,17,17,17,0,690,1986,FALSE,FALSE,FALSE,14,314,,VF_50_210804_8232021_17.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_50_210804_8232021_17.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1480,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-24T01:38:19Z,2021-08-24T01:49:48Z,2021-08-24T01:38:19Z,Desorbed NA,18,18,18,18,0,689,1965,FALSE,FALSE,FALSE,14,314,,VF_51_210804_8232021_18.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_51_210804_8232021_18.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1481,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-24T02:10:46Z,2021-08-24T02:22:17Z,2021-08-24T02:10:46Z,Desorbed NA,19,19,19,19,0,691,1947,FALSE,FALSE,FALSE,12,328,,Lagg_38_210715_8232021_19.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_38_210715_8232021_19.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1482,2021-08-23T09:28:07Z,Lagg_VF_210823.txt,2021-08-24T02:42:59Z,2021-08-24T02:54:29Z,2021-08-24T02:42:59Z,Desorbed NA,20,20,20,20,0,690,1933,FALSE,FALSE,FALSE,3,326,,VF_67_210804_8232021_20.qgd,,D Campbell : Vera Falls,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/VF_67_210804_8232021_20.qgd,efbf2b77-6922-4477-bdc6-aefb816a50d6
1483,2021-08-23T21:25:39Z,Ihyb_210823b.txt,2021-08-24T04:30:35Z,2021-08-24T04:36:19Z,2021-08-24T04:30:35Z,Desorbed NA,1,1,2,1,-1,344,6456,FALSE,TRUE,TRUE,15,376,,Blank1_8232021_02.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Blank1_8232021_02.qgd,28749ac5-5e6e-46a4-8cd2-33a2bf20fb7b
